id_loan,loan_intent,loan_grade,loan_amount,loan_int_rate,loan_status,loan_percent_income,fk_cp
509,VENTURE,A,22000,6.54,0,0.29,509
510,MEDICAL,A,6000,8.49,1,0.32,510
511,MEDICAL,A,22000,,0,0.28,511
512,VENTURE,B,22000,12.69,0,0.27,512
513,MEDICAL,C,7400,13.85,1,0.39,513
514,DEBTCONSOLIDATION,A,4000,7.4,1,0.21,514
515,DEBTCONSOLIDATION,B,22000,11.71,0,0.26,515
516,PERSONAL,B,22000,11.48,1,0.28,516
517,EDUCATION,E,22000,17.51,1,0.27,517
518,DEBTCONSOLIDATION,D,3500,14.61,1,0.18,518
519,DEBTCONSOLIDATION,A,22000,7.88,0,0.22,519
520,PERSONAL,B,22000,,0,0.2,520
521,PERSONAL,B,4950,11.71,1,0.26,521
522,PERSONAL,B,21700,11.99,1,0.38,522
523,VENTURE,C,21600,13.49,1,0.4,523
524,MEDICAL,G,21600,21.21,1,0.39,524
525,DEBTCONSOLIDATION,C,21600,14.35,1,0.34,525
526,PERSONAL,C,21600,13.61,0,0.26,526
527,DEBTCONSOLIDATION,B,21600,11.26,1,0.28,527
528,VENTURE,B,2400,10.59,0,0.13,528
529,MEDICAL,A,21600,7.9,0,0.19,529
530,HOMEIMPROVEMENT,A,7000,5.99,1,0.36,530
531,EDUCATION,B,3000,11.99,1,0.16,531
532,MEDICAL,D,21500,16.89,1,0.36,532
533,HOMEIMPROVEMENT,B,21500,9.99,1,0.31,533
534,EDUCATION,D,21500,15.33,0,0.19,534
535,EDUCATION,A,21450,7.29,1,0.36,535
536,DEBTCONSOLIDATION,B,21250,12.42,1,0.69,536
537,VENTURE,B,21250,10.99,1,0.45,537
538,VENTURE,A,21250,6.91,1,0.42,538
539,DEBTCONSOLIDATION,C,5000,14.17,1,0.26,539
540,MEDICAL,B,21250,10.25,1,0.4,540
541,EDUCATION,B,9250,,1,0.48,541
542,VENTURE,D,21250,15.95,1,0.38,542
543,EDUCATION,D,21250,15.95,1,0.33,543
544,VENTURE,B,21000,12.53,1,0.6,544
545,HOMEIMPROVEMENT,D,1400,14.91,1,0.07,545
546,MEDICAL,A,3000,,1,0.16,546
547,MEDICAL,A,21000,6.54,1,0.53,547
548,VENTURE,B,1000,,0,0.05,548
549,MEDICAL,F,21000,17.26,1,0.5,549
550,MEDICAL,B,21000,11.36,1,0.33,550
551,VENTURE,A,4000,7.51,1,0.21,551
552,PERSONAL,B,21000,10.71,1,0.36,552
553,PERSONAL,C,21000,13.98,0,0.3,553
554,DEBTCONSOLIDATION,D,21000,14.09,1,0.32,554
555,EDUCATION,B,21000,10,0,0.28,555
556,MEDICAL,D,5000,15.33,1,0.26,556
557,MEDICAL,E,21000,16.32,1,0.29,557
558,HOMEIMPROVEMENT,A,21000,7.9,0,0.27,558
559,MEDICAL,B,21000,11.99,0,0.26,559
560,MEDICAL,B,21000,10.75,0,0.25,560
561,HOMEIMPROVEMENT,C,21000,13.92,0,0.25,561
562,EDUCATION,B,21000,9.91,0,0.23,562
563,EDUCATION,E,21000,16.95,1,0.26,563
564,EDUCATION,A,21000,7.9,0,0.22,564
565,EDUCATION,C,21000,,0,0.22,565
566,PERSONAL,D,21000,16.49,1,0.21,566
567,PERSONAL,C,7500,11.97,1,0.39,567
568,DEBTCONSOLIDATION,A,6250,6.17,1,0.32,568
569,HOMEIMPROVEMENT,A,21000,8.9,0,0.17,569
570,EDUCATION,C,21000,12.99,0,0.17,570
571,PERSONAL,B,20900,12.69,0,0.25,571
572,EDUCATION,B,15000,9.64,1,0.77,572
573,VENTURE,A,20500,7.49,1,0.41,573
574,EDUCATION,C,20500,13.16,0,0.29,574
575,EDUCATION,A,2100,8.38,0,0.11,575
576,EDUCATION,B,20400,10.25,0,0.25,576
577,PERSONAL,A,20375,7.49,1,0.38,577
578,EDUCATION,B,20050,9.76,1,0.77,578
579,DEBTCONSOLIDATION,B,20000,10.99,1,0.61,579
580,PERSONAL,B,5000,11.71,0,0.25,580
581,PERSONAL,B,9250,10.65,0,0.46,581
582,MEDICAL,B,20000,12.53,1,0.57,582
583,MEDICAL,D,20000,14.59,1,0.53,583
584,DEBTCONSOLIDATION,D,20000,12.61,1,0.63,584
585,MEDICAL,C,20000,13.11,1,0.53,585
586,MEDICAL,B,6400,10.65,0,0.32,586
587,PERSONAL,C,20000,11.22,1,0.52,587
588,EDUCATION,D,20000,16,1,0.61,588
589,HOMEIMPROVEMENT,B,20000,8.88,1,0.59,589
590,PERSONAL,B,20000,12.53,1,0.5,590
591,MEDICAL,D,20000,,1,0.56,591
592,MEDICAL,A,4800,5.99,0,0.24,592
593,EDUCATION,C,20000,13.47,1,0.48,593
594,VENTURE,A,20000,6.99,1,0.47,594
595,PERSONAL,D,5650,15.99,0,0.28,595
596,EDUCATION,C,3625,,0,0.18,596
597,DEBTCONSOLIDATION,E,20000,16.69,1,0.54,597
598,MEDICAL,B,20000,11.11,1,0.53,598
599,EDUCATION,A,20000,7.9,1,0.44,599
600,PERSONAL,B,20000,10.25,1,0.44,600
601,MEDICAL,E,20000,,1,0.44,601
602,MEDICAL,A,1200,7.49,0,0.06,602
603,DEBTCONSOLIDATION,C,20000,13.92,1,0.44,603
604,MEDICAL,D,20000,14.74,1,0.51,604
605,EDUCATION,B,20000,10.62,1,0.43,605
606,VENTURE,B,20000,10.65,1,0.42,606
607,PERSONAL,D,20000,12.99,1,0.48,607
608,VENTURE,B,20000,11.36,1,0.41,608
609,EDUCATION,A,7500,5.79,0,0.38,609
610,EDUCATION,A,20000,6.54,1,0.4,610
611,VENTURE,A,4000,5.79,0,0.2,611
612,DEBTCONSOLIDATION,A,20000,7.49,1,0.4,612
613,EDUCATION,C,20000,13.43,1,0.4,613
614,DEBTCONSOLIDATION,C,20000,13.22,1,0.4,614
615,VENTURE,C,5000,14.72,0,0.25,615
616,EDUCATION,E,20000,15.68,1,0.45,616
617,MEDICAL,B,20000,,1,0.39,617
618,HOMEIMPROVEMENT,B,20000,11.48,1,0.39,618
619,VENTURE,B,20000,10.38,1,0.39,619
620,EDUCATION,B,20000,12.53,1,0.39,620
621,EDUCATION,C,20000,13.47,1,0.39,621
622,VENTURE,B,20000,12.21,1,0.39,622
623,VENTURE,B,20000,10.99,1,0.38,623
624,EDUCATION,B,20000,11.36,1,0.38,624
625,DEBTCONSOLIDATION,D,20000,16,1,0.43,625
626,PERSONAL,A,1500,7.74,0,0.07,626
627,EDUCATION,D,20000,15.65,1,0.38,627
628,DEBTCONSOLIDATION,C,20000,11.78,1,0.43,628
629,HOMEIMPROVEMENT,B,20000,,1,0.38,629
630,MEDICAL,D,20000,16.77,1,0.43,630
631,EDUCATION,B,20000,9.91,1,0.37,631
632,MEDICAL,D,20000,15.65,1,0.42,632
633,MEDICAL,D,20000,14.96,1,0.42,633
634,VENTURE,B,20000,11.83,1,0.37,634
635,MEDICAL,C,20000,11.66,1,0.41,635
636,EDUCATION,B,20000,12.18,1,0.36,636
637,HOMEIMPROVEMENT,A,20000,6.91,1,0.36,637
638,DEBTCONSOLIDATION,A,20000,6.91,1,0.36,638
639,HOMEIMPROVEMENT,F,20000,19.79,1,0.41,639
640,VENTURE,B,20000,9.88,1,0.36,640
641,PERSONAL,B,16600,9.76,0,0.83,641
642,DEBTCONSOLIDATION,B,20000,12.53,1,0.36,642
643,VENTURE,B,20000,,1,0.36,643
644,PERSONAL,A,7125,6.99,0,0.36,644
645,EDUCATION,D,20000,16.89,1,0.35,645
646,PERSONAL,D,20000,17.49,1,0.39,646
647,EDUCATION,E,2500,16.82,0,0.12,647
648,HOMEIMPROVEMENT,B,3600,,0,0.18,648
649,DEBTCONSOLIDATION,C,20000,13.11,1,0.34,649
650,DEBTCONSOLIDATION,A,20000,7.66,1,0.34,650
651,MEDICAL,A,20000,6.17,1,0.34,651
652,PERSONAL,E,20000,16.35,1,0.38,652
653,MEDICAL,A,20000,7.9,1,0.33,653
654,VENTURE,D,20000,16.49,1,0.37,654
655,VENTURE,A,3550,,0,0.18,655
656,HOMEIMPROVEMENT,A,7000,8,0,0.35,656
657,PERSONAL,B,20000,10.99,1,0.33,657
658,VENTURE,A,7750,6.91,0,0.38,658
659,PERSONAL,B,20000,8.88,1,0.37,659
660,VENTURE,A,20000,,1,0.33,660
661,DEBTCONSOLIDATION,D,20000,14.84,1,0.37,661
662,PERSONAL,B,20000,11.12,1,0.37,662
663,EDUCATION,A,20000,7.88,1,0.33,663
664,EDUCATION,B,20000,,1,0.33,664
665,EDUCATION,D,6000,15.99,0,0.29,665
666,DEBTCONSOLIDATION,B,5500,10.99,0,0.27,666
667,EDUCATION,B,20000,,1,0.33,667
668,PERSONAL,D,20000,15.65,1,0.37,668
669,PERSONAL,E,20000,17.04,1,0.37,669
670,EDUCATION,B,20000,12.21,1,0.33,670
671,EDUCATION,C,1275,15.23,0,0.06,671
672,DEBTCONSOLIDATION,D,20000,14.11,1,0.37,672
673,PERSONAL,B,20000,11.14,1,0.33,673
674,MEDICAL,B,2400,11.49,0,0.12,674
675,PERSONAL,D,20000,13.87,1,0.33,675
676,HOMEIMPROVEMENT,B,20000,10.08,1,0.33,676
677,PERSONAL,E,20000,16.7,1,0.37,677
678,VENTURE,E,20000,18.64,1,0.36,678
679,HOMEIMPROVEMENT,B,20000,12.18,1,0.33,679
680,DEBTCONSOLIDATION,D,3800,,0,0.19,680
681,MEDICAL,A,20000,6.54,1,0.32,681
682,EDUCATION,D,20000,14.61,1,0.36,682
683,VENTURE,E,20000,17.39,1,0.36,683
684,HOMEIMPROVEMENT,B,20000,11.12,1,0.32,684
685,VENTURE,B,20000,11.48,1,0.32,685
686,MEDICAL,B,20000,12.42,1,0.32,686
687,DEBTCONSOLIDATION,B,20000,10.25,1,0.34,687
688,MEDICAL,B,20000,10.65,1,0.31,688
689,PERSONAL,D,5000,16.29,0,0.24,689
690,MEDICAL,B,20000,10.37,1,0.31,690
691,VENTURE,B,20000,11.49,1,0.31,691
692,VENTURE,B,10000,10.59,0,0.48,692
693,VENTURE,C,5375,13.49,0,0.26,693
694,PERSONAL,C,20000,,1,0.34,694
695,EDUCATION,C,20000,12.29,1,0.34,695
696,DEBTCONSOLIDATION,D,3500,17.27,1,0.17,696
697,DEBTCONSOLIDATION,B,20000,11.99,1,0.31,697
698,PERSONAL,D,20000,14.84,1,0.34,698
699,DEBTCONSOLIDATION,B,20000,10.83,1,0.34,699
700,DEBTCONSOLIDATION,C,20000,13.22,1,0.31,700
701,EDUCATION,B,20000,12.18,0,0.3,701
702,MEDICAL,B,20000,11.11,0,0.3,702
703,HOMEIMPROVEMENT,C,20000,13.48,0,0.3,703
704,EDUCATION,B,20000,10.75,0,0.29,704
705,PERSONAL,C,20000,12.53,0,0.29,705
706,DEBTCONSOLIDATION,D,20000,14.84,1,0.32,706
707,VENTURE,E,20000,17.74,0,0.29,707
708,HOMEIMPROVEMENT,B,20000,9.99,0,0.29,708
709,PERSONAL,A,20000,6.91,0,0.29,709
710,HOMEIMPROVEMENT,E,20000,,1,0.31,710
711,PERSONAL,D,20000,14.09,0,0.28,711
712,DEBTCONSOLIDATION,B,3000,11.49,0,0.14,712
713,EDUCATION,D,20000,14.09,0,0.28,713
714,MEDICAL,D,20000,15.2,1,0.31,714
715,MEDICAL,B,20000,11.83,0,0.28,715
716,PERSONAL,B,6000,12.21,0,0.29,716
717,VENTURE,D,20000,14.11,1,0.3,717
718,DEBTCONSOLIDATION,D,20000,14.42,1,0.3,718
719,HOMEIMPROVEMENT,D,20000,14.74,0,0.28,719
720,HOMEIMPROVEMENT,B,20000,12.69,0,0.27,720
721,DEBTCONSOLIDATION,D,1625,16.89,1,0.08,721
722,DEBTCONSOLIDATION,B,20000,,0,0.27,722
723,HOMEIMPROVEMENT,D,4500,,1,0.21,723
724,VENTURE,B,8500,9.63,0,0.4,724
725,HOMEIMPROVEMENT,B,20000,8.88,0,0.27,725
726,MEDICAL,A,20000,6.91,0,0.27,726
727,EDUCATION,A,20000,,0,0.27,727
728,PERSONAL,B,20000,10.38,0,0.27,728
729,DEBTCONSOLIDATION,B,20000,10.99,1,0.29,729
730,VENTURE,C,20000,,0,0.27,730
731,PERSONAL,A,7575,,0,0.35,731
732,EDUCATION,B,5200,12.42,0,0.24,732
733,HOMEIMPROVEMENT,E,20000,14.82,1,0.29,733
734,PERSONAL,E,20000,16.32,0,0.26,734
735,MEDICAL,E,20000,16,1,0.29,735
736,MEDICAL,B,20000,10.37,0,0.26,736
737,DEBTCONSOLIDATION,C,20000,13.16,1,0.29,737
738,VENTURE,E,20000,14.88,1,0.29,738
739,DEBTCONSOLIDATION,C,20000,13.98,0,0.26,739
740,HOMEIMPROVEMENT,D,20000,13.36,1,0.28,740
741,VENTURE,A,7125,6.99,0,0.33,741
742,EDUCATION,A,4025,5.42,0,0.19,742
743,MEDICAL,A,8000,5.42,0,0.37,743
744,HOMEIMPROVEMENT,C,20000,13.85,0,0.26,744
745,PERSONAL,C,4000,12.99,0,0.19,745
746,MEDICAL,B,4200,9.99,0,0.19,746
747,VENTURE,C,1400,,0,0.06,747
748,VENTURE,B,20000,,0,0.26,748
749,MEDICAL,B,20000,11.14,1,0.28,749
750,DEBTCONSOLIDATION,A,3800,5.99,0,0.18,750
751,DEBTCONSOLIDATION,D,20000,,1,0.28,751
752,VENTURE,B,20000,11.58,0,0.26,752
753,MEDICAL,C,20000,13.85,0,0.25,753
754,EDUCATION,D,20000,16.89,0,0.25,754
755,MEDICAL,A,20000,7.9,0,0.25,755
756,VENTURE,C,6000,12.68,0,0.28,756
757,MEDICAL,D,20000,14.91,1,0.27,757
758,VENTURE,C,20000,13.06,0,0.25,758
759,EDUCATION,B,20000,8.88,0,0.25,759
760,EDUCATION,A,2000,6.17,0,0.09,760
761,EDUCATION,C,20000,13.98,0,0.25,761
762,VENTURE,A,8500,6.54,0,0.39,762
763,MEDICAL,C,20000,13.85,1,0.27,763
764,HOMEIMPROVEMENT,B,1000,10.36,0,0.05,764
765,PERSONAL,E,20000,15.95,1,0.27,765
766,HOMEIMPROVEMENT,C,20000,14.26,0,0.25,766
767,MEDICAL,B,20000,11.71,0,0.25,767
768,DEBTCONSOLIDATION,C,20000,13.49,0,0.25,768
769,DEBTCONSOLIDATION,D,2000,14.84,1,0.09,769
770,EDUCATION,C,20000,,0,0.24,770
771,HOMEIMPROVEMENT,D,20000,15.05,1,0.26,771
772,EDUCATION,C,20000,13.79,1,0.26,772
773,EDUCATION,C,20000,13.48,0,0.24,773
774,VENTURE,A,3000,6.76,0,0.14,774
775,PERSONAL,B,20000,11.11,0,0.24,775
776,EDUCATION,C,20000,13.92,0,0.24,776
777,EDUCATION,B,4400,12.53,0,0.2,777
778,DEBTCONSOLIDATION,B,10000,11.14,0,0.46,778
779,HOMEIMPROVEMENT,D,20000,14.11,1,0.25,779
780,MEDICAL,A,20000,7.49,0,0.24,780
781,DEBTCONSOLIDATION,B,20000,10.25,0,0.24,781
782,PERSONAL,B,20000,12.53,1,0.27,782
783,PERSONAL,B,1500,11.86,0,0.07,783
784,VENTURE,A,9000,7.88,0,0.41,784
785,HOMEIMPROVEMENT,B,20000,,0,0.24,785
786,VENTURE,D,4000,,0,0.18,786
787,DEBTCONSOLIDATION,C,20000,13.85,0,0.23,787
788,PERSONAL,C,6000,13.23,0,0.27,788
789,PERSONAL,B,20000,,0,0.22,789
790,HOMEIMPROVEMENT,F,20000,18.25,1,0.26,790
791,DEBTCONSOLIDATION,A,20000,6.54,0,0.22,791
792,MEDICAL,B,20000,11.49,0,0.22,792
793,MEDICAL,B,20000,11.49,0,0.22,793
794,EDUCATION,B,7000,11.71,0,0.32,794
795,DEBTCONSOLIDATION,C,20000,13.57,0,0.22,795
796,EDUCATION,C,20000,14.35,0,0.22,796
797,DEBTCONSOLIDATION,B,3825,10.65,0,0.17,797
798,VENTURE,F,20000,15.65,0,0.22,798
799,VENTURE,A,6500,,0,0.3,799
800,EDUCATION,A,5875,6.62,1,0.27,800
801,MEDICAL,B,20000,9.25,0,0.22,801
802,MEDICAL,B,2400,11.71,0,0.11,802
803,PERSONAL,A,8000,5.42,0,0.36,803
804,DEBTCONSOLIDATION,B,20000,9.45,0,0.21,804
805,DEBTCONSOLIDATION,A,1550,7.49,1,0.07,805
806,PERSONAL,B,20000,,0,0.21,806
807,DEBTCONSOLIDATION,C,20000,,1,0.24,807
808,EDUCATION,B,20000,10.99,0,0.21,808
809,HOMEIMPROVEMENT,D,20000,,0,0.21,809
810,VENTURE,A,7350,7.66,0,0.33,810
811,MEDICAL,C,20000,13.04,0,0.21,811
812,PERSONAL,A,7200,7.14,0,0.33,812
813,VENTURE,D,20000,15.65,1,0.23,813
814,EDUCATION,B,20000,11.83,0,0.2,814
815,DEBTCONSOLIDATION,D,3000,16,0,0.14,815
816,EDUCATION,D,20000,15.28,0,0.2,816
817,DEBTCONSOLIDATION,D,4000,15.05,0,0.18,817
818,DEBTCONSOLIDATION,D,8500,15.05,0,0.39,818
819,HOMEIMPROVEMENT,C,20000,14.22,0,0.2,819
820,HOMEIMPROVEMENT,E,20000,16.35,1,0.23,820
821,VENTURE,B,7500,10.96,0,0.34,821
822,HOMEIMPROVEMENT,C,20000,13.06,0,0.2,822
823,HOMEIMPROVEMENT,C,20000,13.06,0,0.2,823
824,VENTURE,E,7500,,0,0.34,824
825,EDUCATION,A,6700,,0,0.3,825
826,MEDICAL,D,20000,14.96,1,0.23,826
827,MEDICAL,E,20000,17.04,1,0.23,827
828,PERSONAL,B,20000,12.21,0,0.2,828
829,PERSONAL,A,6400,7.88,0,0.29,829
830,PERSONAL,A,5400,5.42,0,0.24,830
831,DEBTCONSOLIDATION,B,20000,10.74,0,0.19,831
832,PERSONAL,C,20000,13.22,1,0.22,832
833,DEBTCONSOLIDATION,D,20000,14.59,1,0.21,833
834,HOMEIMPROVEMENT,C,20000,,0,0.19,834
835,PERSONAL,C,20000,,1,0.21,835
836,EDUCATION,B,20000,12.42,0,0.18,836
837,EDUCATION,C,20000,14.17,0,0.18,837
838,DEBTCONSOLIDATION,C,20000,13.72,0,0.18,838
839,PERSONAL,B,20000,10.38,0,0.18,839
840,VENTURE,B,20000,,0,0.18,840
841,PERSONAL,A,2000,7.51,0,0.09,841
842,HOMEIMPROVEMENT,B,7125,11.71,1,0.31,842
843,PERSONAL,A,3000,8.9,1,0.13,843
844,MEDICAL,E,20000,17.39,1,0.2,844
845,PERSONAL,A,4800,5.79,0,0.21,845
846,PERSONAL,C,8300,12.61,1,0.36,846
847,MEDICAL,B,20000,10.37,0,0.17,847
848,HOMEIMPROVEMENT,B,4750,11.36,0,0.21,848
849,VENTURE,A,20000,8.9,0,0.17,849
850,VENTURE,B,20000,11.11,0,0.16,850
851,EDUCATION,A,3000,8.94,0,0.13,851
852,PERSONAL,C,20000,15.27,0,0.15,852
853,DEBTCONSOLIDATION,C,20000,13.11,0,0.15,853
854,EDUCATION,E,6000,16,0,0.26,854
855,EDUCATION,D,20000,12.36,0,0.15,855
856,DEBTCONSOLIDATION,A,10625,7.51,0,0.46,856
857,MEDICAL,A,7000,8.9,0,0.3,857
858,EDUCATION,A,20000,6.54,0,0.14,858
859,VENTURE,D,20000,15.99,1,0.14,859
860,HOMEIMPROVEMENT,D,3600,17.27,1,0.16,860
861,DEBTCONSOLIDATION,E,20000,17.99,1,0.14,861
862,PERSONAL,A,20000,7.49,0,0.13,862
863,DEBTCONSOLIDATION,B,4800,10,0,0.21,863
864,HOMEIMPROVEMENT,B,20000,9.99,0,0.13,864
865,VENTURE,B,20000,11.36,0,0.12,865
866,HOMEIMPROVEMENT,B,20000,11.83,0,0.12,866
867,DEBTCONSOLIDATION,C,3000,13.35,0,0.13,867
868,DEBTCONSOLIDATION,C,20000,14.72,0,0.11,868
869,HOMEIMPROVEMENT,A,4400,6.76,0,0.19,869
870,MEDICAL,B,19900,11.83,1,0.34,870
871,MEDICAL,B,19800,11.48,0,0.17,871
872,MEDICAL,C,500,11.41,0,0.03,872
873,PERSONAL,C,10000,,1,0.43,873
874,EDUCATION,C,700,12.29,0,0.04,874
875,EDUCATION,D,7000,14.96,0,0.3,875
876,DEBTCONSOLIDATION,C,750,12.29,0,0.04,876
877,PERSONAL,B,1000,10.37,1,0.1,877
878,HOMEIMPROVEMENT,D,1000,14.74,1,0.1,878
879,HOMEIMPROVEMENT,C,1000,13.43,1,0.1,879
880,EDUCATION,A,2400,9.63,0,0.1,880
881,EDUCATION,B,2400,12.21,0,0.1,881
882,MEDICAL,B,1000,10.25,1,0.1,882
883,MEDICAL,C,1000,12.99,0,0.09,883
884,VENTURE,C,1000,13.98,0,0.09,884
885,DEBTCONSOLIDATION,C,1000,14.65,0,0.08,885
886,EDUCATION,B,1000,10.65,0,0.08,886
887,EDUCATION,C,1000,13.98,0,0.08,887
888,PERSONAL,C,1000,13.57,1,0.08,888
889,PERSONAL,D,1000,14.96,1,0.08,889
890,DEBTCONSOLIDATION,B,1000,10,1,0.07,890
891,VENTURE,D,1000,16.29,1,0.07,891
892,VENTURE,B,2000,11.11,0,0.09,892
893,VENTURE,D,5000,,0,0.22,893
894,VENTURE,E,1000,16.69,1,0.07,894
895,EDUCATION,A,15000,8.94,0,0.65,895
896,MEDICAL,D,1000,14.3,1,0.07,896
897,VENTURE,D,1000,15.65,1,0.06,897
898,VENTURE,B,1000,11.49,0,0.06,898
899,EDUCATION,C,1000,13.48,0,0.06,899
900,EDUCATION,B,1000,12.53,0,0.05,900
901,EDUCATION,B,19000,10.62,1,0.48,901
902,VENTURE,B,19000,12.18,1,0.48,902
903,MEDICAL,B,19000,11.99,1,0.4,903
904,HOMEIMPROVEMENT,B,19000,10.99,1,0.38,904
905,MEDICAL,B,19000,,1,0.37,905
906,DEBTCONSOLIDATION,B,7000,10.38,0,0.3,906
907,PERSONAL,E,19000,16.7,1,0.4,907
908,DEBTCONSOLIDATION,C,19000,,1,0.35,908
909,VENTURE,A,19000,,1,0.35,909
910,PERSONAL,B,19000,11.14,1,0.35,910
911,MEDICAL,A,19000,7.49,1,0.31,911
912,MEDICAL,B,19000,8.88,0,0.27,912
913,MEDICAL,B,19000,10.99,0,0.26,913
914,HOMEIMPROVEMENT,B,19000,10.62,0,0.26,914
915,VENTURE,A,19000,8.9,0,0.24,915
916,MEDICAL,D,6000,14.59,1,0.25,916
917,VENTURE,B,2500,9.91,0,0.1,917
918,PERSONAL,C,19000,13.22,0,0.2,918
919,HOMEIMPROVEMENT,C,19000,12.29,0,0.18,919
920,PERSONAL,B,19000,11.48,0,0.11,920
921,PERSONAL,B,18950,,1,0.38,921
922,DEBTCONSOLIDATION,A,18800,6.99,1,0.34,922
923,DEBTCONSOLIDATION,B,18750,10.38,0,0.27,923
924,VENTURE,A,18725,6.54,1,0.51,924
925,DEBTCONSOLIDATION,B,18550,11.83,1,0.43,925
926,VENTURE,B,7100,12.42,0,0.3,926
927,MEDICAL,B,18500,10.71,1,0.54,927
928,EDUCATION,C,18500,10.91,1,0.51,928
929,MEDICAL,A,18500,7.66,1,0.49,929
930,DEBTCONSOLIDATION,C,18500,13.61,1,0.33,930
931,EDUCATION,B,18500,11.26,0,0.25,931
932,EDUCATION,A,18500,7.49,0,0.25,932
933,HOMEIMPROVEMENT,A,18500,7.9,1,0.25,933
934,MEDICAL,B,8000,9.91,0,0.33,934
935,VENTURE,A,3000,7.9,0,0.13,935
936,VENTURE,F,18500,15.33,1,0.24,936
937,EDUCATION,C,18500,12.87,0,0.13,937
938,EDUCATION,A,5000,7.9,0,0.21,938
939,PERSONAL,C,18400,13.16,1,0.38,939
940,DEBTCONSOLIDATION,B,18400,9.99,1,0.37,940
941,PERSONAL,A,18400,8.9,0,0.15,941
942,VENTURE,C,5000,14.65,1,0.21,942
943,DEBTCONSOLIDATION,C,6000,13.49,0,0.25,943
944,VENTURE,B,18250,10.25,1,0.54,944
945,PERSONAL,B,18250,11.49,1,0.52,945
946,VENTURE,E,18250,17.04,1,0.53,946
947,MEDICAL,B,18250,10.25,1,0.43,947
948,VENTURE,A,1300,5.42,0,0.05,948
949,PERSONAL,D,18250,14.61,1,0.49,949
950,VENTURE,C,18250,13.35,1,0.4,950
951,DEBTCONSOLIDATION,A,5800,5.99,0,0.24,951
952,PERSONAL,B,18250,10.75,1,0.4,952
953,DEBTCONSOLIDATION,C,18250,14.26,1,0.4,953
954,VENTURE,E,18250,17.56,1,0.33,954
955,VENTURE,D,18250,14.83,1,0.37,955
956,DEBTCONSOLIDATION,E,18250,16.7,1,0.36,956
957,VENTURE,B,18225,10.74,1,0.36,957
958,HOMEIMPROVEMENT,D,18225,14.91,1,0.41,958
959,VENTURE,B,18200,8.88,1,0.51,959
960,PERSONAL,B,18200,9.91,1,0.5,960
961,DEBTCONSOLIDATION,B,18200,11.71,1,0.51,961
962,EDUCATION,B,18200,10.99,1,0.33,962
963,VENTURE,C,18000,11.54,1,0.67,963
964,EDUCATION,D,8000,15.62,0,0.33,964
965,VENTURE,B,18000,9.91,1,0.55,965
966,PERSONAL,B,18000,9.88,1,0.5,966
967,EDUCATION,C,18000,13.48,1,0.59,967
968,EDUCATION,B,18000,9.25,1,0.45,968
969,MEDICAL,C,18000,13.11,1,0.45,969
970,DEBTCONSOLIDATION,B,5000,10.99,0,0.21,970
971,VENTURE,A,18000,6.17,1,0.43,971
972,MEDICAL,A,8000,5.99,0,0.33,972
973,EDUCATION,A,2400,7.49,0,0.1,973
974,DEBTCONSOLIDATION,C,18000,11.03,1,0.42,974
975,MEDICAL,A,18000,7.9,1,0.42,975
976,EDUCATION,C,18000,13.57,1,0.41,976
977,VENTURE,B,18000,12.18,1,0.41,977
978,MEDICAL,E,18000,17.19,1,0.46,978
979,MEDICAL,C,18000,15.23,1,0.38,979
980,EDUCATION,B,18000,,1,0.38,980
981,HOMEIMPROVEMENT,D,18000,14.46,1,0.43,981
982,VENTURE,A,4200,6.99,0,0.17,982
983,DEBTCONSOLIDATION,E,18000,16.63,1,0.41,983
984,MEDICAL,B,18000,12.42,1,0.36,984
985,VENTURE,A,18000,7.9,1,0.36,985
986,MEDICAL,D,5000,15.99,1,0.21,986
987,PERSONAL,B,4200,10.99,0,0.17,987
988,EDUCATION,C,18000,13.11,1,0.36,988
989,VENTURE,C,18000,13.79,1,0.36,989
990,EDUCATION,B,2500,10.59,0,0.1,990
991,EDUCATION,C,18000,,1,0.35,991
992,MEDICAL,C,6000,12.68,0,0.25,992
993,VENTURE,C,18000,12.98,1,0.35,993
994,VENTURE,C,18000,13.85,1,0.35,994
995,VENTURE,B,18000,12.21,1,0.34,995
996,DEBTCONSOLIDATION,B,18000,10.71,1,0.39,996
997,PERSONAL,A,18000,6.54,1,0.38,997
998,PERSONAL,A,8000,5.79,0,0.33,998
999,EDUCATION,C,18000,12.84,1,0.33,999
1000,HOMEIMPROVEMENT,B,18000,10.99,1,0.33,1000
1001,MEDICAL,B,1375,11.11,1,0.06,1001
1002,EDUCATION,C,18000,13.48,1,0.32,1002
1003,EDUCATION,D,18000,14.74,1,0.36,1003
1004,VENTURE,C,18000,,1,0.31,1004
1005,MEDICAL,E,18000,19.69,1,0.34,1005
1006,VENTURE,E,18000,17.19,1,0.34,1006
1007,EDUCATION,D,18000,16.32,0,0.3,1007
1008,EDUCATION,B,18000,9.33,0,0.3,1008
1009,EDUCATION,C,18000,13.23,0,0.29,1009
1010,MEDICAL,A,5000,7.66,1,0.21,1010
1011,MEDICAL,C,18000,13.85,0,0.29,1011
1012,EDUCATION,B,5600,9.63,0,0.23,1012
1013,VENTURE,A,10000,6.92,0,0.42,1013
1014,VENTURE,B,18000,9.63,0,0.29,1014
1015,EDUCATION,B,18000,10.99,0,0.29,1015
1016,EDUCATION,C,18000,13.57,0,0.29,1016
